activities_q1,eventropy_k_block_ratio_3,log,n_unique_start_activities,ratio_top_5_variants,skewness_variant_occurrence,start_activities_q1,target_similarity,trace_len_kurtosis_hist,trace_len_variance
133.0,,genEL3137_14305_nan_nan_054_nan_20955_nan_nan,,0.04353338968723584,,185.5,0.8310297789448295,,
4780.0,,genEL3137_1678_nan_989_nan_nan_nan_97_nan,3.0,,,,0.9728472305429007,-1.8333333333333333,
,1.536,genEL3137_nan_146_211_nan_959_nan_nan_nan,2.0,,13.312304160937563,,0.9767684725807736,,
,,genEL3137_nan_nan_433_nan_1161_14003_nan_nan,4.0,,11.104539624303817,70.75,0.9970456182531028,,
,,genEL3137_nan_nan_nan_008_nan_27906_081_nan,,0.002294443047523259,,270.5,0.973487661087076,-1.8333333333333333,
,,genEL3137_nan_nan_nan_038_nan_nan_-097_1943,,0.03921250988650766,,,0.8825610202134404,-1.8333333333333333,9.1875
191.75,,genEL3138_14305_nan_nan_054_nan_2443_nan_nan,,0.0601829561868079,,344.75,0.8363285020703681,,
4780.0,,genEL3138_1678_nan_989_nan_nan_nan_1148_nan,3.0,,,,0.9728048729477079,-1.8333333333333333,
,1.253,genEL3138_nan_146_211_nan_1161_nan_nan_nan,4.0,,11.104539624303817,,0.9868509903007362,,
,,genEL3138_nan_nan_433_nan_1161_17479_nan_nan,2.0,,9.05436582714667,159.0,0.9855310881689445,,
,,genEL3138_nan_nan_nan_038_nan_nan_-097_22205,,0.06320113253683962,,,0.8904949043165945,-1.8333333333333333,9.1875
1413.0,,genEL3139_14305_nan_nan_054_nan_27906_nan_nan,,0.15347638288978682,,261.25,0.8620815468789389,,
4780.0,,genEL3139_1678_nan_989_nan_nan_nan_1326_nan,3.0,,,,0.9727625153525152,-1.8333333333333333,
,1.673,genEL3139_nan_146_211_nan_1362_nan_nan_nan,2.0,,13.619936594008662,,0.989968350898538,,
,,genEL3139_nan_nan_433_nan_1161_20955_nan_nan,5.0,,11.753221823901828,419.0,0.9985042641330574,,
,,genEL3139_nan_nan_nan_038_nan_nan_-097_24981,,0.027657847153031476,,,0.8781797588434631,-1.8333333333333333,9.1875
10.0,2.199,genEL313_10_243_nan_015_nan_nan_nan_nan,,0.0,,,0.9381043593546736,,
161.5,,genEL313_14305_nan_322_nan_nan_10_nan_nan,8.0,,,15.5,0.997902808242791,,
3034.0,,genEL313_6413_nan_nan_nan_557_nan_nan_nan,,,5.533119320847971,,0.9772287599606452,,
89.0,2.19,genEL313_7992_34_nan_nan_1563_nan_nan_nan,,,9.05436582714667,,0.9085614074406893,,
,2.868,genEL313_nan_291_nan_008_nan_nan_nan_nan,,0.09183673469387756,,,0.9910072631480905,,
,2.091,genEL313_nan_437_433_nan_nan_nan_nan_24981,2.0,,,,0.8921231547081011,,241.09722590460018
,,genEL313_nan_nan_767_061_nan_nan_nan_2776,2.0,0.07626563130294474,,,0.8159676587332907,,9.1875
,,genEL313_nan_nan_878_nan_nan_20955_nan_8327,3.0,,,1885.0,0.9938779911978213,,80.38626411624958
,,genEL313_nan_nan_nan_054_nan_nan_97_nan,,0.05,,,0.7498362014343202,5.1111111111111125,
,,genEL313_nan_nan_nan_nan_1563_17479_97_nan,,,15.626774041584346,168.5,0.9996945982132432,-1.8333333333333333,
1042.5,,genEL3140_14305_nan_nan_054_nan_31382_nan_nan,,0.019991738950846757,,304.5,0.8185670246010659,,
4780.0,,genEL3140_1678_nan_989_nan_nan_nan_1504_nan,3.0,,,,0.9727201577573225,-1.8333333333333333,
,1.536,genEL3140_nan_146_211_nan_1563_nan_nan_nan,2.0,,13.312304160937563,,0.9841732294044075,,
,3.261,genEL3140_nan_291_878_nan_nan_nan_792_nan,3.0,,,,0.9810929739000297,5.1111111111111125,
,,genEL3140_nan_nan_433_nan_1161_2443_nan_nan,5.0,,11.753221823901828,419.0,0.9985812968547841,,
,,genEL3140_nan_nan_nan_038_nan_nan_081_00,,0.23806594488188976,,,0.9515855461383819,-1.8333333333333333,9.1875
88.0,,genEL3141_14305_nan_nan_054_nan_nan_-097_nan,,0.06123822341857335,,,0.83685752368561,-1.8333333333333333,
4780.0,,genEL3141_1678_nan_989_nan_nan_nan_nan_00,3.0,,,,0.9730470198333334,,9.1875
,1.577,genEL3141_nan_146_211_nan_1765_nan_nan_nan,2.0,,17.756136237238923,,0.9939098637108996,,
,3.261,genEL3141_nan_291_878_nan_nan_nan_97_nan,3.0,,,,0.9810506163048369,5.1111111111111125,
,,genEL3141_nan_nan_433_nan_1161_27906_nan_nan,5.0,,11.753221823901828,419.0,0.9986583517442006,,
,,genEL3141_nan_nan_nan_038_nan_nan_081_2776,,0.02992704068796743,,,0.88071373295987,-1.8333333333333333,9.1875
232.0,,genEL3142_14305_nan_nan_054_nan_nan_081_nan,,0.11995614035087719,,,0.8566161822958465,-1.8333333333333333,
926.5,,genEL3142_1678_nan_989_nan_nan_nan_nan_2776,14.0,,,,0.9935629445056534,,9.1875
,1.955,genEL3142_nan_146_211_nan_1966_nan_nan_nan,2.0,,19.619258277428337,,0.9765330888569717,,
,1.872,genEL3142_nan_291_878_nan_nan_nan_1148_nan,6.0,,,,0.9500372318148035,5.090388120801711,
,,genEL3142_nan_nan_433_nan_1161_31382_nan_nan,5.0,,11.753221823901828,419.0,0.9987354066336172,,
,,genEL3142_nan_nan_nan_038_nan_nan_081_5551,,0.23806594488188976,,,0.9512837672479189,-1.8333333333333333,9.1875
89.0,,genEL3143_14305_nan_nan_054_nan_nan_259_nan,,0.061015831134564644,,,0.8367022110082224,-1.8333333333333333,
89.0,,genEL3143_1678_nan_989_nan_nan_nan_nan_5551,2.0,,,,0.9960041753335165,,9.1875
,1.253,genEL3143_nan_146_211_nan_nan_7052_nan_nan,4.0,,,70.75,0.9895151458226288,,
,3.261,genEL3143_nan_291_878_nan_nan_nan_1326_nan,3.0,,,,0.9809659011144515,5.1111111111111125,
,,genEL3143_nan_nan_433_nan_1161_nan_-097_nan,2.0,,9.05436582714667,,0.9855455467241077,-1.8333333333333333,
,,genEL3143_nan_nan_nan_038_nan_nan_081_8327,,0.11190476190476191,,,0.9081462076273998,-1.8333333333333333,9.1875
1498.0,,genEL3144_14305_nan_nan_054_nan_nan_437_nan,,0.03951313107087181,,,0.8227814772028562,-1.8333333333333333,
253.0,,genEL3144_1678_nan_989_nan_nan_nan_nan_8327,8.0,,,,0.9974262621264036,,9.1875
,1.164,genEL3144_nan_146_211_nan_nan_10527_nan_nan,5.0,,,104.0,0.9849277721714369,,
,3.261,genEL3144_nan_291_878_nan_nan_nan_1504_nan,3.0,,,,0.9809235435192587,5.1111111111111125,
,,genEL3144_nan_nan_433_nan_1161_nan_081_nan,5.0,,11.753221823901828,,0.9989056645718655,-1.8333333333333333,
,,genEL3144_nan_nan_nan_038_nan_nan_081_11103,,0.04669437098602191,,,0.8857402099315025,-1.8333333333333333,9.1875
4780.0,,genEL3145_14305_nan_nan_054_nan_nan_615_nan,,0.0029411764705882353,,,0.7937382247660154,-1.8333333333333333,
14.0,,genEL3145_1678_nan_989_nan_nan_nan_nan_11103,7.0,,,,0.9979661008098347,,9.1875
,1.425,genEL3145_nan_146_211_nan_nan_17479_nan_nan,4.0,,,8.5,0.9972107891298726,,
,1.949,genEL3145_nan_291_878_nan_nan_nan_nan_8327,8.0,,,,0.9546145044265628,,82.06423141330279
,,genEL3145_nan_nan_433_nan_1161_nan_259_nan,2.0,,13.619936594008662,,0.9883376177577965,-1.8333333333333333,
,,genEL3145_nan_nan_nan_038_nan_nan_081_13878,,0.23806594488188976,,,0.9506070706487845,-1.8333333333333333,9.1875
4780.0,,genEL3146_14305_nan_nan_054_nan_nan_792_nan,,0.0029411764705882353,,,0.7936961051348407,-1.8333333333333333,
18.75,,genEL3146_1678_nan_989_nan_nan_nan_nan_13878,6.0,,,,0.9973321355786486,,9.1875
,2.152,genEL3146_nan_146_211_nan_nan_27906_nan_nan,2.0,,,91.25,0.9670957199302564,,
,2.206,genEL3146_nan_291_878_nan_nan_nan_nan_11103,2.0,,,,0.9640263636849384,,89.93250287725282
,,genEL3146_nan_nan_110_nan_nan_nan_081_16654,7.0,,,,0.9970082025067427,-1.8333333333333333,9.1875
,,genEL3146_nan_nan_433_nan_1161_nan_437_nan,2.0,,16.247516153879786,,0.9744432934808013,-1.8333333333333333,
,,genEL3146_nan_nan_nan_038_nan_nan_081_16654,,0.23806594488188976,,,0.9503814780272886,-1.8333333333333333,9.1875
89.0,,genEL3147_14305_nan_nan_054_nan_nan_97_nan,,0.061015831134564644,,,0.8365330185914693,-1.8333333333333333,
21.0,,genEL3147_1678_nan_989_nan_nan_nan_nan_16654,2.0,,,,0.9954450241098686,,9.1875
,2.19,genEL3147_nan_146_211_nan_nan_nan_-097_nan,2.0,,,,0.9657243601386257,-0.7110193256436763,
,2.203,genEL3147_nan_291_878_nan_nan_nan_nan_16654,9.0,,,,0.9667140736374082,,172.614329666794
,,genEL3147_nan_nan_110_nan_nan_nan_081_1943,5.0,,,,0.9959575273769959,-1.8333333333333333,9.1875
,,genEL3147_nan_nan_433_nan_1161_nan_615_nan,5.0,,11.753221823901828,,0.9987785917862871,-1.8333333333333333,
,,genEL3147_nan_nan_nan_038_nan_nan_081_1943,,0.03921250988650766,,,0.8825186626182476,-1.8333333333333333,9.1875
4780.0,,genEL3148_14305_nan_nan_054_nan_nan_1148_nan,,0.0029411764705882353,,,0.7936113899444551,-1.8333333333333333,
88.0,,genEL3148_1678_nan_989_nan_nan_nan_nan_1943,10.0,,,,0.9980909105955003,,9.1875
,1.443,genEL3148_nan_146_211_nan_nan_nan_081_nan,2.0,,,,0.9990567552637009,5.048694069931637,
,2.303,genEL3148_nan_291_878_nan_nan_nan_nan_1943,9.0,,,,0.971215138084812,,223.40604991652552
,,genEL3148_nan_nan_110_nan_nan_nan_081_22205,5.0,,,,0.9957320160208535,-1.8333333333333333,9.1875
,,genEL3148_nan_nan_433_nan_1161_nan_792_nan,5.0,,11.753221823901828,,0.9987364721551124,-1.8333333333333333,
,,genEL3148_nan_nan_nan_038_nan_nan_081_22205,,0.06320113253683962,,,0.8904525467214018,-1.8333333333333333,9.1875
4780.0,,genEL3149_14305_nan_nan_054_nan_nan_1326_nan,,0.0029411764705882353,,,0.7935690323492625,-1.8333333333333333,
28.0,,genEL3149_1678_nan_989_nan_nan_nan_nan_22205,6.0,,,,0.9966087621196307,,9.1875
,3.382,genEL3149_nan_146_211_nan_nan_nan_259_nan,2.0,,,,0.9098443074600716,2.485629025748114,
,2.287,genEL3149_nan_291_878_nan_nan_nan_nan_22205,8.0,,,,0.9704325418043414,,226.7244786572502
,,genEL3149_nan_nan_110_nan_nan_nan_081_24981,2.0,,,,0.9942687996369813,-1.8333333333333333,9.1875
,,genEL3149_nan_nan_433_nan_1161_nan_97_nan,5.0,,11.753221823901828,,0.9986941145599196,-1.8333333333333333,
,,genEL3149_nan_nan_nan_038_nan_nan_081_24981,,0.01961997044978181,,,0.8754034295804984,-1.8333333333333333,9.1875
54.5,1.147,genEL314_10_243_nan_023_nan_nan_nan_nan,,0.20833333333333334,,,0.9322103931810928,,
177.0,,genEL314_14305_nan_322_nan_nan_3576_nan_nan,3.0,,,31.5,0.9997284807971374,,
89.0,,genEL314_6413_nan_nan_nan_758_nan_nan_nan,,,9.05436582714667,,0.9881530010963593,,
89.0,2.19,genEL314_7992_34_nan_nan_1765_nan_nan_nan,,,9.05436582714667,,0.8979124538848876,,
,2.352,genEL314_nan_291_nan_015_nan_nan_nan_nan,,0.14180588703261734,,,0.9565788237895684,,
,2.672,genEL314_nan_437_544_00_nan_nan_nan_nan,5.0,0.46724196661746337,,,0.7612864543957051,,
,,genEL314_nan_nan_767_061_nan_nan_nan_5551,2.0,0.07082295127353266,,,0.8138908956664639,,9.1875
,,genEL314_nan_nan_878_nan_nan_20955_nan_11103,7.0,,,188.5,0.9988459678753359,,156.93464313837381
,,genEL314_nan_nan_nan_054_nan_nan_1148_nan,,0.05,,,0.7497726650415311,5.1111111111111125,
,,genEL314_nan_nan_nan_nan_1563_17479_1148_nan,,,15.626774041584346,168.5,0.9996522406180506,-1.8333333333333333,
4780.0,,genEL3150_14305_nan_nan_054_nan_nan_1504_nan,,0.0029411764705882353,,,0.7935266747540697,-1.8333333333333333,
6960.75,,genEL3150_1678_nan_989_nan_nan_nan_nan_24981,2.0,,,,0.9597493287672247,,9.1875
,1.298,genEL3150_nan_146_211_nan_nan_nan_437_nan,1.0,,,,0.9919449560586635,4.461881134613889,
,2.716,genEL3150_nan_291_989_nan_nan_10_nan_nan,12.0,,,5.75,0.9900238371806976,,
,,genEL3150_nan_nan_110_nan_nan_nan_259_00,11.0,,,,0.999820078039145,-1.8333333333333333,9.1875
,,genEL3150_nan_nan_433_nan_1161_nan_1148_nan,5.0,,11.753221823901828,,0.9986517569647269,-1.8333333333333333,
,,genEL3150_nan_nan_nan_038_nan_nan_259_00,,0.028023715415019763,,,0.8801002533503761,-1.8333333333333333,9.1875
1802.0,,genEL3151_14305_nan_nan_054_nan_nan_nan_00,,0.008284445853813223,,,0.810698401204827,,9.1875
9.25,,genEL3151_1678_nan_110_00_nan_nan_nan_nan,8.0,0.0036656891495601175,,,0.9974775457065369,,
,3.261,genEL3151_nan_146_211_nan_nan_nan_nan_00,3.0,,,,0.9151977703044566,,0.0
,2.224,genEL3151_nan_291_989_nan_nan_3576_nan_nan,5.0,,,37.0,0.9658186492745534,,
,,genEL3151_nan_nan_110_nan_nan_nan_259_2776,2.0,,,,0.9960309392176956,-1.8333333333333333,9.1875
,,genEL3151_nan_nan_433_nan_1161_nan_1326_nan,5.0,,11.753221823901828,,0.9986093993695342,-1.8333333333333333,
,,genEL3151_nan_nan_nan_038_nan_nan_259_2776,,0.008250985212379982,,,0.8732985673797835,-1.8333333333333333,9.1875
138.0,,genEL3152_14305_nan_nan_054_nan_nan_nan_2776,,0.08764705882352941,,,0.8459620422618216,,9.1875
15.0,,genEL3152_1678_nan_110_008_nan_nan_nan_nan,10.0,0.023024594453165882,,,0.9801990869624085,,
,1.886,genEL3152_nan_146_211_nan_nan_nan_nan_2776,2.0,,,,0.9799758434145519,,26.91013687760364
,2.304,genEL3152_nan_291_989_nan_nan_14003_nan_nan,10.0,,,137.25,0.9715377686741252,,
,,genEL3152_nan_nan_110_nan_nan_nan_259_5551,2.0,,,,0.9958054278615532,-1.8333333333333333,9.1875
,,genEL3152_nan_nan_433_nan_1161_nan_1504_nan,5.0,,11.753221823901828,,0.9985670417743414,-1.8333333333333333,
,,genEL3152_nan_nan_nan_038_nan_nan_259_5551,,0.09168825991628463,,,0.9014530814331325,-1.8333333333333333,9.1875
1724.5,,genEL3153_14305_nan_nan_054_nan_nan_nan_5551,,0.07082295127353266,,,0.8320592991908814,,9.1875
261.0,,genEL3153_1678_nan_110_015_nan_nan_nan_nan,11.0,0.044929285960676094,,,0.9630292918675182,,
,1.536,genEL3153_nan_146_211_nan_nan_nan_nan_5551,2.0,,,,0.99638819774584,,55.924197249496565
,2.177,genEL3153_nan_291_989_nan_nan_20955_nan_nan,7.0,,,188.5,0.9643963482974206,,
,,genEL3153_nan_nan_110_nan_nan_nan_259_8327,8.0,,,,0.9980550827648097,-1.8333333333333333,9.1875
,,genEL3153_nan_nan_433_nan_1161_nan_nan_00,4.0,,13.80734806565942,,0.9882053089924828,,9.1875
,,genEL3153_nan_nan_nan_038_nan_nan_259_8327,,0.06560355268469924,,,0.8923551394131382,-1.8333333333333333,9.1875
92.75,,genEL3154_14305_nan_nan_054_nan_nan_nan_8327,,0.07113110111610861,,,0.8396649274421806,,9.1875
11.0,,genEL3154_1678_nan_110_023_nan_nan_nan_nan,11.0,0.15144230769230768,,,0.9732505297642386,,
,1.925,genEL3154_nan_291_989_nan_nan_2443_nan_nan,6.0,,,240.75,0.9522082545087187,,
,,genEL3154_nan_nan_110_nan_nan_nan_259_11103,2.0,,,,0.9953542426185613,-1.8333333333333333,9.1875
,,genEL3154_nan_nan_433_nan_1161_nan_nan_2776,4.0,,13.80734806565942,,0.9881290414581623,,9.1875
,,genEL3154_nan_nan_nan_038_nan_nan_259_11103,,0.0024741976530467977,,,0.8706569770529848,-1.8333333333333333,9.1875
134.0,,genEL3155_14305_nan_nan_054_nan_nan_nan_11103,,0.047815820543093274,,,0.8317171208431886,,9.1875
71.5,,genEL3155_1678_nan_110_031_nan_nan_nan_nan,9.0,0.018531550551254983,,,0.8997598639431917,,
,2.618,genEL3155_nan_291_989_nan_nan_31382_nan_nan,2.0,,,325.5,0.9830295186372797,,
,,genEL3155_nan_nan_110_nan_nan_nan_259_13878,11.0,,,,0.9988416025495476,-1.8333333333333333,9.1875
,,genEL3155_nan_nan_433_nan_1161_nan_nan_5551,4.0,,11.104539624303817,,0.9968227545733321,,9.1875
,,genEL3155_nan_nan_nan_038_nan_nan_259_13878,,0.0024741976530467977,,,0.8704314656968424,-1.8333333333333333,9.1875
8616.0,,genEL3156_14305_nan_nan_054_nan_nan_nan_13878,,0.04395487131728801,,,0.787468277735479,,9.1875
28.0,,genEL3156_1678_nan_110_038_nan_nan_nan_nan,11.0,0.042033235581622676,,,0.8849887004555397,,
,1.444,genEL3156_nan_146_322_00_nan_nan_nan_nan,2.0,0.8453584819906829,,,0.711209683827867,,
,3.261,genEL3156_nan_291_989_nan_nan_nan_615_nan,3.0,,,,0.9806771727391252,5.1111111111111125,
,,genEL3156_nan_nan_110_nan_nan_nan_259_16654,2.0,,,,0.994903138640923,-1.8333333333333333,9.1875
,,genEL3156_nan_nan_433_nan_1161_nan_nan_8327,8.0,,8.664992331226573,,0.9823585683109974,,9.1875
,,genEL3156_nan_nan_nan_038_nan_nan_259_16654,,0.008250985212379982,,,0.8721707668030108,-1.8333333333333333,9.1875
8616.0,,genEL3157_14305_nan_nan_054_nan_nan_nan_16654,,0.04395487131728801,,,0.7872426851139831,,9.1875
17.0,,genEL3157_1678_nan_110_046_nan_nan_nan_nan,5.0,0.01488095238095238,,,0.8461226057177861,,
,1.491,genEL3157_nan_146_322_008_nan_nan_nan_nan,3.0,0.0,,,0.9712450044840875,,
,3.261,genEL3157_nan_291_989_nan_nan_nan_792_nan,3.0,,,,0.9806350531079505,5.1111111111111125,
,,genEL3157_nan_nan_110_nan_nan_nan_259_1943,2.0,,,,0.9946775460194269,-1.8333333333333333,9.1875
,,genEL3157_nan_nan_433_nan_1161_nan_nan_11103,4.0,,10.596099220113524,,0.993691193958996,,9.1875
,,genEL3157_nan_nan_nan_038_nan_nan_259_1943,,0.0024741976530467977,,,0.8699802804538505,-1.8333333333333333,9.1875
8616.0,,genEL3158_14305_nan_nan_054_nan_nan_nan_1943,,0.04395487131728801,,,0.7870170924924871,,9.1875
89.0,,genEL3158_1678_nan_110_054_nan_nan_nan_nan,2.0,0.061015831134564644,,,0.8330029106471085,,
,1.828,genEL3158_nan_146_322_015_nan_nan_nan_nan,1.0,0.15943832207607536,,,0.9786211490508151,,
,1.872,genEL3158_nan_291_989_nan_nan_nan_97_nan,6.0,,,,0.949621668617917,5.090388120801711,
,,genEL3158_nan_nan_110_nan_nan_nan_259_22205,8.0,,,,0.9969272821880371,-1.8333333333333333,9.1875
,,genEL3158_nan_nan_433_nan_1161_nan_nan_13878,4.0,,10.596099220113524,,0.9934656826028535,,9.1875
,,genEL3158_nan_nan_nan_038_nan_nan_259_22205,,0.06320113253683962,,,0.8904101891262091,-1.8333333333333333,9.1875
3947.0,,genEL3159_14305_nan_nan_054_nan_nan_nan_22205,,0.06320113253683962,,,0.8168983889003872,,9.1875
89.0,,genEL3159_1678_nan_110_061_nan_nan_nan_nan,2.0,0.061015831134564644,,,0.8091933868375847,,
,1.458,genEL3159_nan_146_322_023_nan_nan_nan_nan,3.0,0.0,,,0.921584183756359,,
,3.261,genEL3159_nan_291_989_nan_nan_nan_1148_nan,3.0,,,,0.980550337917565,5.1111111111111125,
,,genEL3159_nan_nan_110_nan_nan_nan_259_24981,2.0,,,,0.9942264420417886,-1.8333333333333333,9.1875
,,genEL3159_nan_nan_433_nan_1161_nan_nan_16654,5.0,,11.753221823901828,,0.9976898357392591,,9.1875
,,genEL3159_nan_nan_nan_038_nan_nan_259_24981,,0.027657847153031476,,,0.8780950436530777,-1.8333333333333333,9.1875
315.0,2.504,genEL315_10_243_nan_031_nan_nan_nan_nan,,0.7736905237904838,,,0.8372283525257181,,
363.0,,genEL315_14305_nan_322_nan_nan_7052_nan_nan,4.0,,,70.75,0.9985678079290913,,
89.0,,genEL315_6413_nan_nan_nan_959_nan_nan_nan,,,9.05436582714667,,0.995576151928981,,
,2.914,genEL315_nan_291_nan_023_nan_nan_nan_nan,,0.44707828004410144,,,0.8889644815355233,,
,2.717,genEL315_nan_437_544_008_nan_nan_nan_nan,2.0,0.07720588235294118,,,0.92013399410815,,
,,genEL315_nan_nan_767_061_nan_nan_nan_8327,8.0,0.11190476190476191,,,0.8298416783186062,,9.1875
,,genEL315_nan_nan_878_nan_nan_20955_nan_13878,9.0,,,179.0,0.9988472756263506,,16.434749277837312
,,genEL315_nan_nan_nan_054_nan_nan_1326_nan,,0.05,,,0.749709128648742,5.1111111111111125,
,,genEL315_nan_nan_nan_nan_1563_17479_1326_nan,,,15.626774041584346,168.5,0.9996098830228578,-1.8333333333333333,
144.25,,genEL3160_14305_nan_nan_054_nan_nan_nan_24981,,0.05077691453940067,,,0.8316361073491553,,9.1875
1080.0,,genEL3160_1678_nan_110_069_nan_nan_nan_nan,7.0,0.1238336499894448,,,0.8004110821158336,,
,3.261,genEL3160_nan_291_989_nan_nan_nan_1326_nan,3.0,,,,0.9805079803223722,5.1111111111111125,
,,genEL3160_nan_nan_110_nan_nan_nan_437_00,2.0,,,,0.9960648491568235,-1.8333333333333333,9.1875
,,genEL3160_nan_nan_433_nan_1161_nan_nan_1943,4.0,,10.596099220113524,,0.9930144973598616,,9.1875
,,genEL3160_nan_nan_nan_038_nan_nan_437_00,,0.03951313107087181,,,0.8839658602639766,-1.8333333333333333,9.1875
1724.5,,genEL3161_14305_nan_nan_061_154_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.5897381485246227,,
261.0,,genEL3161_1678_nan_110_nan_154_nan_nan_nan,11.0,,16.807689200470104,,0.9182800491839439,,
,1.872,genEL3161_nan_291_989_nan_nan_nan_1504_nan,6.0,,,,0.9494945958323388,5.090388120801711,
,,genEL3161_nan_nan_110_nan_nan_nan_437_2776,2.0,,,,0.9959885816225029,-1.8333333333333333,9.1875
,,genEL3161_nan_nan_433_nan_1161_nan_nan_22205,8.0,,22.779334429765022,,0.9378740975829695,,9.1875
,,genEL3161_nan_nan_nan_038_nan_nan_437_2776,,0.03951313107087181,,,0.8838895927296561,-1.8333333333333333,9.1875
161.5,,genEL3162_14305_nan_nan_061_355_nan_nan_nan,,0.11190476190476191,8.664992331226573,,0.8035217417669279,,
161.5,,genEL3162_1678_nan_110_nan_355_nan_nan_nan,8.0,,8.664992331226573,,0.9710670900330232,,
,2.206,genEL3162_nan_291_989_nan_nan_nan_nan_8327,2.0,,,,0.9636857493839659,,89.93250287725282
,,genEL3162_nan_nan_433_nan_1161_nan_nan_24981,4.0,,10.596099220113524,,0.9925633933822232,,9.1875
,,genEL3162_nan_nan_nan_038_nan_nan_437_5551,,0.03951313107087181,,,0.8836640813735136,-1.8333333333333333,9.1875
3034.0,,genEL3163_14305_nan_nan_061_557_nan_nan_nan,,0.01815177883026765,5.533119320847971,,0.7839084964642619,,
3034.0,,genEL3163_1678_nan_110_nan_557_nan_nan_nan,2.0,,5.533119320847971,,0.980867366958834,,
,2.206,genEL3163_nan_291_989_nan_nan_nan_nan_11103,2.0,,,,0.9635684428928593,,89.93250287725282
,,genEL3163_nan_nan_433_nan_1362_10_nan_nan,12.0,,21.083085885507188,5.75,0.9574816873551171,,
,,genEL3163_nan_nan_nan_008_nan_31382_1148_nan,,0.0014285714285714286,,325.5,0.9729323230046432,-1.8333333333333333,
,,genEL3163_nan_nan_nan_038_nan_nan_437_8327,,0.03951313107087181,,,0.8834384887520177,-1.8333333333333333,9.1875
2629.0,,genEL3164_14305_nan_nan_061_758_nan_nan_nan,,0.09069085920937772,7.374630124409407,,0.8097371081275735,,
261.0,,genEL3164_1678_nan_110_nan_758_nan_nan_nan,11.0,,16.807689200470104,,0.9501214746676279,,
,1.949,genEL3164_nan_146_322_061_nan_nan_nan_nan,8.0,0.6194398682042833,,,0.9718917561773418,,
,2.612,genEL3164_nan_291_989_nan_nan_nan_nan_16654,10.0,,,,0.9820151254620094,,654.8861238615135
,,genEL3164_nan_nan_433_nan_1362_3576_nan_nan,4.0,,11.104539624303817,70.75,0.986525395297162,,
,,genEL3164_nan_nan_nan_008_nan_31382_1326_nan,,0.0014285714285714286,,325.5,0.9728899654094505,-1.8333333333333333,
,,genEL3164_nan_nan_nan_038_nan_nan_437_11103,,0.03951313107087181,,,0.8832128961305217,-1.8333333333333333,9.1875
1724.5,,genEL3165_14305_nan_nan_061_959_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.6321758099722479,,
261.0,,genEL3165_1678_nan_110_nan_959_nan_nan_nan,11.0,,16.807689200470104,,0.960717710631569,,
,2.644,genEL3165_nan_291_989_nan_nan_nan_nan_1943,11.0,,,,0.978587563311346,,1238.2648605181728
,,genEL3165_nan_nan_433_nan_1362_7052_nan_nan,2.0,,13.288032685664337,91.25,0.997242773518314,,
,,genEL3165_nan_nan_nan_008_nan_31382_1504_nan,,0.009259259259259259,,817.0,0.9744215651273689,-1.8333333333333333,
,,genEL3165_nan_nan_nan_038_nan_nan_437_13878,,0.03951313107087181,,,0.8829873847743792,-1.8333333333333333,9.1875
289.0,,genEL3166_14305_nan_nan_061_1161_nan_nan_nan,,0.0021608097350164905,13.288032685664337,,0.7836693067184602,,
289.0,,genEL3166_1678_nan_110_nan_1161_nan_nan_nan,2.0,,13.288032685664337,,0.9860672823474715,,
,2.287,genEL3166_nan_291_989_nan_nan_nan_nan_22205,8.0,,,,0.9699746210122621,,226.7244786572502
,,genEL3166_nan_nan_433_nan_1362_10527_nan_nan,4.0,,11.104539624303817,70.75,0.9865264371785781,,
,,genEL3166_nan_nan_nan_008_nan_31382_nan_00,,0.013265950726468731,,327.0,0.9771974642258936,,9.1875
,,genEL3166_nan_nan_nan_038_nan_nan_437_16654,,0.03951313107087181,,,0.8827617921528833,-1.8333333333333333,9.1875
